OTU,percentage_identity,isolate
Streptococcus_34486,99.029,Streptococcus n.sp. 27098_8_51
Streptococcus_34486,99.029,Streptococcus n.sp. 27098_8_70
Streptococcus_34486,97.087,Streptococcus parasanguinis 20925_1_10
Streptococcus_34486,97.087,Streptococcus n.sp. 20925_1_77
Streptococcus_34486,97.087,Streptococcus n.sp. 27098_8_12
Streptococcus_34486,97.087,Streptococcus parasanguinis 20925_1_143
Streptococcus_34486,97.087,Streptococcus n.sp. 27098_8_148
Streptococcus_34486,97.087,Streptococcus parasanguinis 27098_8_150
Streptococcus_34486,97.087,Streptococcus n.sp. 27098_8_177
Streptococcus_34486,97.087,Streptococcus n.sp. 27098_8_186
Streptococcus_34486,97.087,Streptococcus parasanguinis 27098_8_46
Streptococcus_34486,97.087,Streptococcus parasanguinis 27098_8_54
Streptococcus_34486,97.087,Streptococcus n.sp. 27098_8_66
Streptococcus_34486,97.087,Streptococcus n.sp. 27098_8_98
Streptococcus_34486,97.087,Streptococcus n.sp. 27098_8_99
Streptococcus_34486,99.029,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_34486,96.602,Streptococcus n.sp. 20925_1_22
Streptococcus_34486,96.602,Streptococcus n.sp. 27098_8_134
Streptococcus_34486,96.602,Streptococcus sanguinis 27098_8_181
Streptococcus_34486,96.602,Streptococcus n.sp. 27098_8_82
Streptococcus_34487,99.515,Streptococcus chosunense 27098_8_53
Streptococcus_34487,99.515,Streptococcus n.sp. 27098_8_86
Streptococcus_34487,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_34487,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_34487,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_34487,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_34487,99.515,Streptococcus n.sp. 20925_1_44
Streptococcus_34487,99.515,Streptococcus n.sp. 27098_8_22
Streptococcus_34487,99.515,Streptococcus n.sp. 27098_8_69
Streptococcus_34487,99.515,Streptococcus n.sp. 27098_8_91
Streptococcus_34487,99.515,Streptococcus n.sp. 20925_1_69
Streptococcus_34487,99.515,Streptococcus n.sp. 27098_8_103
Streptococcus_34487,99.515,Streptococcus n.sp. 27098_8_109
Streptococcus_34487,99.515,Streptococcus n.sp. 27098_8_76
Streptococcus_34487,99.515,Streptococcus mitis 27098_8_87
Streptococcus_34487,99.029,Streptococcus n.sp. 27098_8_23
Streptococcus_34487,99.515,Streptococcus n.sp. 27098_8_51
Streptococcus_34487,99.515,Streptococcus n.sp. 27098_8_70
Streptococcus_34487,97.573,Streptococcus parasanguinis 20925_1_10
Streptococcus_34487,97.573,Streptococcus n.sp. 20925_1_77
Streptococcus_34487,97.573,Streptococcus n.sp. 27098_8_12
Streptococcus_34487,97.573,Streptococcus parasanguinis 20925_1_143
Streptococcus_34487,97.573,Streptococcus n.sp. 27098_8_148
Streptococcus_34487,97.573,Streptococcus parasanguinis 27098_8_150
Streptococcus_34487,97.573,Streptococcus n.sp. 27098_8_177
Streptococcus_34487,97.573,Streptococcus n.sp. 27098_8_186
Streptococcus_34487,97.573,Streptococcus parasanguinis 27098_8_46
Streptococcus_34487,97.573,Streptococcus parasanguinis 27098_8_54
Streptococcus_34487,97.573,Streptococcus n.sp. 27098_8_66
Streptococcus_34487,97.573,Streptococcus n.sp. 27098_8_98
Streptococcus_34487,97.573,Streptococcus n.sp. 27098_8_99
Streptococcus_34487,99.515,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_34487,97.087,Streptococcus n.sp. 20925_1_22
Streptococcus_34487,97.087,Streptococcus n.sp. 27098_8_134
Streptococcus_34487,97.087,Streptococcus sanguinis 27098_8_181
Streptococcus_34487,97.087,Streptococcus n.sp. 27098_8_82
Streptococcus_34493,99.515,Streptococcus chosunense 27098_8_53
Streptococcus_34493,99.515,Streptococcus n.sp. 27098_8_86
Streptococcus_34493,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_34493,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_34493,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_34493,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_34493,99.515,Streptococcus n.sp. 20925_1_44
Streptococcus_34493,99.515,Streptococcus n.sp. 27098_8_22
Streptococcus_34493,99.515,Streptococcus n.sp. 27098_8_69
Streptococcus_34493,99.515,Streptococcus n.sp. 27098_8_91
Streptococcus_34493,99.515,Streptococcus n.sp. 20925_1_69
Streptococcus_34493,99.515,Streptococcus n.sp. 27098_8_103
Streptococcus_34493,99.515,Streptococcus n.sp. 27098_8_109
Streptococcus_34493,99.515,Streptococcus n.sp. 27098_8_76
Streptococcus_34493,99.515,Streptococcus mitis 27098_8_87
Streptococcus_34493,99.029,Streptococcus n.sp. 27098_8_23
Streptococcus_34493,99.515,Streptococcus n.sp. 27098_8_51
Streptococcus_34493,99.515,Streptococcus n.sp. 27098_8_70
Streptococcus_34493,97.573,Streptococcus parasanguinis 20925_1_10
Streptococcus_34493,97.573,Streptococcus n.sp. 20925_1_77
Streptococcus_34493,97.573,Streptococcus n.sp. 27098_8_12
Streptococcus_34493,97.573,Streptococcus parasanguinis 20925_1_143
Streptococcus_34493,97.573,Streptococcus n.sp. 27098_8_148
Streptococcus_34493,97.573,Streptococcus parasanguinis 27098_8_150
Streptococcus_34493,97.573,Streptococcus n.sp. 27098_8_177
Streptococcus_34493,97.573,Streptococcus n.sp. 27098_8_186
Streptococcus_34493,97.573,Streptococcus parasanguinis 27098_8_46
Streptococcus_34493,97.573,Streptococcus parasanguinis 27098_8_54
Streptococcus_34493,97.573,Streptococcus n.sp. 27098_8_66
Streptococcus_34493,97.573,Streptococcus n.sp. 27098_8_98
Streptococcus_34493,97.573,Streptococcus n.sp. 27098_8_99
Streptococcus_34493,99.515,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_34493,97.087,Streptococcus n.sp. 20925_1_22
Streptococcus_34493,97.087,Streptococcus n.sp. 27098_8_134
Streptococcus_34493,97.087,Streptococcus sanguinis 27098_8_181
Streptococcus_34493,97.087,Streptococcus n.sp. 27098_8_82
Streptococcus_34494,99.515,Streptococcus chosunense 27098_8_53
Streptococcus_34494,99.515,Streptococcus n.sp. 27098_8_86
Streptococcus_34494,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_34494,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_34494,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_34494,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_34494,99.515,Streptococcus n.sp. 20925_1_44
Streptococcus_34494,99.515,Streptococcus n.sp. 27098_8_22
Streptococcus_34494,99.515,Streptococcus n.sp. 27098_8_69
Streptococcus_34494,99.515,Streptococcus n.sp. 27098_8_91
Streptococcus_34494,99.515,Streptococcus n.sp. 20925_1_69
Streptococcus_34494,99.515,Streptococcus n.sp. 27098_8_103
Streptococcus_34494,99.515,Streptococcus n.sp. 27098_8_109
Streptococcus_34494,99.515,Streptococcus n.sp. 27098_8_76
Streptococcus_34494,99.515,Streptococcus mitis 27098_8_87
Streptococcus_34494,99.029,Streptococcus n.sp. 27098_8_23
Streptococcus_34494,99.515,Streptococcus n.sp. 27098_8_51
Streptococcus_34494,99.515,Streptococcus n.sp. 27098_8_70
Streptococcus_34494,97.573,Streptococcus parasanguinis 20925_1_10
Streptococcus_34494,97.573,Streptococcus n.sp. 20925_1_77
Streptococcus_34494,97.573,Streptococcus n.sp. 27098_8_12
Streptococcus_34494,97.573,Streptococcus parasanguinis 20925_1_143
Streptococcus_34494,97.573,Streptococcus n.sp. 27098_8_148
Streptococcus_34494,97.573,Streptococcus parasanguinis 27098_8_150
Streptococcus_34494,97.573,Streptococcus n.sp. 27098_8_177
Streptococcus_34494,97.573,Streptococcus n.sp. 27098_8_186
Streptococcus_34494,97.573,Streptococcus parasanguinis 27098_8_46
Streptococcus_34494,97.573,Streptococcus parasanguinis 27098_8_54
Streptococcus_34494,97.573,Streptococcus n.sp. 27098_8_66
Streptococcus_34494,97.573,Streptococcus n.sp. 27098_8_98
Streptococcus_34494,97.573,Streptococcus n.sp. 27098_8_99
Streptococcus_34494,99.515,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_34494,97.087,Streptococcus n.sp. 20925_1_22
Streptococcus_34494,97.087,Streptococcus n.sp. 27098_8_134
Streptococcus_34494,97.087,Streptococcus sanguinis 27098_8_181
Streptococcus_34494,97.087,Streptococcus n.sp. 27098_8_82
Streptococcus_34495,99.515,Streptococcus chosunense 27098_8_53
Streptococcus_34495,99.515,Streptococcus n.sp. 27098_8_86
Streptococcus_34495,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_34495,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_34495,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_34495,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_34495,99.515,Streptococcus n.sp. 20925_1_44
Streptococcus_34495,99.515,Streptococcus n.sp. 27098_8_22
Streptococcus_34495,99.515,Streptococcus n.sp. 27098_8_69
Streptococcus_34495,99.515,Streptococcus n.sp. 27098_8_91
Streptococcus_34495,99.515,Streptococcus n.sp. 20925_1_69
Streptococcus_34495,99.515,Streptococcus n.sp. 27098_8_103
Streptococcus_34495,99.515,Streptococcus n.sp. 27098_8_109
Streptococcus_34495,99.515,Streptococcus n.sp. 27098_8_76
Streptococcus_34495,99.515,Streptococcus mitis 27098_8_87
Streptococcus_34495,99.029,Streptococcus n.sp. 27098_8_23
Streptococcus_34495,99.515,Streptococcus n.sp. 27098_8_51
Streptococcus_34495,99.515,Streptococcus n.sp. 27098_8_70
Streptococcus_34495,97.573,Streptococcus parasanguinis 20925_1_10
Streptococcus_34495,97.573,Streptococcus n.sp. 20925_1_77
Streptococcus_34495,97.573,Streptococcus n.sp. 27098_8_12
Streptococcus_34495,97.573,Streptococcus parasanguinis 20925_1_143
Streptococcus_34495,97.573,Streptococcus n.sp. 27098_8_148
Streptococcus_34495,97.573,Streptococcus parasanguinis 27098_8_150
Streptococcus_34495,97.573,Streptococcus n.sp. 27098_8_177
Streptococcus_34495,97.573,Streptococcus n.sp. 27098_8_186
Streptococcus_34495,97.573,Streptococcus parasanguinis 27098_8_46
Streptococcus_34495,97.573,Streptococcus parasanguinis 27098_8_54
Streptococcus_34495,97.573,Streptococcus n.sp. 27098_8_66
Streptococcus_34495,97.573,Streptococcus n.sp. 27098_8_98
Streptococcus_34495,97.573,Streptococcus n.sp. 27098_8_99
Streptococcus_34495,99.515,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_34495,97.087,Streptococcus n.sp. 20925_1_22
Streptococcus_34495,97.087,Streptococcus n.sp. 27098_8_134
Streptococcus_34495,97.087,Streptococcus sanguinis 27098_8_181
Streptococcus_34495,97.087,Streptococcus n.sp. 27098_8_82
Streptococcus_34496,99.515,Streptococcus chosunense 27098_8_53
Streptococcus_34496,99.515,Streptococcus n.sp. 27098_8_86
Streptococcus_34496,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_34496,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_34496,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_34496,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_34496,99.515,Streptococcus n.sp. 20925_1_44
Streptococcus_34496,99.515,Streptococcus n.sp. 27098_8_22
Streptococcus_34496,99.515,Streptococcus n.sp. 27098_8_69
Streptococcus_34496,99.515,Streptococcus n.sp. 27098_8_91
Streptococcus_34496,99.515,Streptococcus n.sp. 20925_1_69
Streptococcus_34496,99.515,Streptococcus n.sp. 27098_8_103
Streptococcus_34496,99.515,Streptococcus n.sp. 27098_8_109
Streptococcus_34496,99.515,Streptococcus n.sp. 27098_8_76
Streptococcus_34496,99.515,Streptococcus mitis 27098_8_87
Streptococcus_34496,99.029,Streptococcus n.sp. 27098_8_23
Streptococcus_34496,99.515,Streptococcus n.sp. 27098_8_51
Streptococcus_34496,99.515,Streptococcus n.sp. 27098_8_70
Streptococcus_34496,97.573,Streptococcus parasanguinis 20925_1_10
Streptococcus_34496,97.573,Streptococcus n.sp. 20925_1_77
Streptococcus_34496,97.573,Streptococcus n.sp. 27098_8_12
Streptococcus_34496,97.573,Streptococcus parasanguinis 20925_1_143
Streptococcus_34496,97.573,Streptococcus n.sp. 27098_8_148
Streptococcus_34496,97.573,Streptococcus parasanguinis 27098_8_150
Streptococcus_34496,97.573,Streptococcus n.sp. 27098_8_177
Streptococcus_34496,97.573,Streptococcus n.sp. 27098_8_186
Streptococcus_34496,97.573,Streptococcus parasanguinis 27098_8_46
Streptococcus_34496,97.573,Streptococcus parasanguinis 27098_8_54
Streptococcus_34496,97.573,Streptococcus n.sp. 27098_8_66
Streptococcus_34496,97.573,Streptococcus n.sp. 27098_8_98
Streptococcus_34496,97.573,Streptococcus n.sp. 27098_8_99
Streptococcus_34496,99.515,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_34496,97.087,Streptococcus n.sp. 20925_1_22
Streptococcus_34496,97.087,Streptococcus n.sp. 27098_8_134
Streptococcus_34496,97.087,Streptococcus sanguinis 27098_8_181
Streptococcus_34496,97.087,Streptococcus n.sp. 27098_8_82
Streptococcus_34497,99.515,Streptococcus chosunense 27098_8_53
Streptococcus_34497,99.515,Streptococcus n.sp. 27098_8_86
Streptococcus_34497,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_34497,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_34497,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_34497,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_34497,99.515,Streptococcus n.sp. 20925_1_44
Streptococcus_34497,99.515,Streptococcus n.sp. 27098_8_22
Streptococcus_34497,99.515,Streptococcus n.sp. 27098_8_69
Streptococcus_34497,99.515,Streptococcus n.sp. 27098_8_91
Streptococcus_34497,99.515,Streptococcus n.sp. 20925_1_69
Streptococcus_34497,99.515,Streptococcus n.sp. 27098_8_103
Streptococcus_34497,99.515,Streptococcus n.sp. 27098_8_109
Streptococcus_34497,99.515,Streptococcus n.sp. 27098_8_76
Streptococcus_34497,99.515,Streptococcus mitis 27098_8_87
Streptococcus_34497,99.029,Streptococcus n.sp. 27098_8_23
Streptococcus_34497,99.515,Streptococcus n.sp. 27098_8_51
Streptococcus_34497,99.515,Streptococcus n.sp. 27098_8_70
Streptococcus_34497,97.573,Streptococcus parasanguinis 20925_1_10
Streptococcus_34497,97.573,Streptococcus n.sp. 20925_1_77
Streptococcus_34497,97.573,Streptococcus n.sp. 27098_8_12
Streptococcus_34497,97.573,Streptococcus parasanguinis 20925_1_143
Streptococcus_34497,97.573,Streptococcus n.sp. 27098_8_148
Streptococcus_34497,97.573,Streptococcus parasanguinis 27098_8_150
Streptococcus_34497,97.573,Streptococcus n.sp. 27098_8_177
Streptococcus_34497,97.573,Streptococcus n.sp. 27098_8_186
Streptococcus_34497,97.573,Streptococcus parasanguinis 27098_8_46
Streptococcus_34497,97.573,Streptococcus parasanguinis 27098_8_54
Streptococcus_34497,97.573,Streptococcus n.sp. 27098_8_66
Streptococcus_34497,97.573,Streptococcus n.sp. 27098_8_98
Streptococcus_34497,97.573,Streptococcus n.sp. 27098_8_99
Streptococcus_34497,99.515,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_34497,97.087,Streptococcus n.sp. 20925_1_22
Streptococcus_34497,97.087,Streptococcus n.sp. 27098_8_134
Streptococcus_34497,97.087,Streptococcus sanguinis 27098_8_181
Streptococcus_34497,97.087,Streptococcus n.sp. 27098_8_82
Streptococcus_34498,99.515,Streptococcus chosunense 27098_8_53
Streptococcus_34498,99.515,Streptococcus n.sp. 27098_8_86
Streptococcus_34498,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_34498,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_34498,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_34498,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_34498,99.515,Streptococcus n.sp. 20925_1_44
Streptococcus_34498,99.515,Streptococcus n.sp. 27098_8_22
Streptococcus_34498,99.515,Streptococcus n.sp. 27098_8_69
Streptococcus_34498,99.515,Streptococcus n.sp. 27098_8_91
Streptococcus_34498,99.515,Streptococcus n.sp. 20925_1_69
Streptococcus_34498,99.515,Streptococcus n.sp. 27098_8_103
Streptococcus_34498,99.515,Streptococcus n.sp. 27098_8_109
Streptococcus_34498,99.515,Streptococcus n.sp. 27098_8_76
Streptococcus_34498,99.515,Streptococcus mitis 27098_8_87
Streptococcus_34498,99.029,Streptococcus n.sp. 27098_8_23
Streptococcus_34498,99.515,Streptococcus n.sp. 27098_8_51
Streptococcus_34498,99.515,Streptococcus n.sp. 27098_8_70
Streptococcus_34498,97.573,Streptococcus parasanguinis 20925_1_10
Streptococcus_34498,97.573,Streptococcus n.sp. 20925_1_77
Streptococcus_34498,97.573,Streptococcus n.sp. 27098_8_12
Streptococcus_34498,97.573,Streptococcus parasanguinis 20925_1_143
Streptococcus_34498,97.573,Streptococcus n.sp. 27098_8_148
Streptococcus_34498,97.573,Streptococcus parasanguinis 27098_8_150
Streptococcus_34498,97.573,Streptococcus n.sp. 27098_8_177
Streptococcus_34498,97.573,Streptococcus n.sp. 27098_8_186
Streptococcus_34498,97.573,Streptococcus parasanguinis 27098_8_46
Streptococcus_34498,97.573,Streptococcus parasanguinis 27098_8_54
Streptococcus_34498,97.573,Streptococcus n.sp. 27098_8_66
Streptococcus_34498,97.573,Streptococcus n.sp. 27098_8_98
Streptococcus_34498,97.573,Streptococcus n.sp. 27098_8_99
Streptococcus_34498,99.515,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_34498,97.087,Streptococcus n.sp. 20925_1_22
Streptococcus_34498,97.087,Streptococcus n.sp. 27098_8_134
Streptococcus_34498,97.087,Streptococcus sanguinis 27098_8_181
Streptococcus_34498,97.087,Streptococcus n.sp. 27098_8_82
Streptococcus_34499,99.515,Streptococcus chosunense 27098_8_53
Streptococcus_34499,99.515,Streptococcus n.sp. 27098_8_86
Streptococcus_34499,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_34499,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_34499,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_34499,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_34499,99.515,Streptococcus n.sp. 20925_1_44
Streptococcus_34499,99.515,Streptococcus n.sp. 27098_8_22
Streptococcus_34499,99.515,Streptococcus n.sp. 27098_8_69
Streptococcus_34499,99.515,Streptococcus n.sp. 27098_8_91
Streptococcus_34499,99.515,Streptococcus n.sp. 20925_1_69
Streptococcus_34499,99.515,Streptococcus n.sp. 27098_8_103
Streptococcus_34499,99.515,Streptococcus n.sp. 27098_8_109
Streptococcus_34499,99.515,Streptococcus n.sp. 27098_8_76
Streptococcus_34499,99.515,Streptococcus mitis 27098_8_87
Streptococcus_34499,99.029,Streptococcus n.sp. 27098_8_23
Streptococcus_34499,99.515,Streptococcus n.sp. 27098_8_51
Streptococcus_34499,99.515,Streptococcus n.sp. 27098_8_70
Streptococcus_34499,97.573,Streptococcus parasanguinis 20925_1_10
Streptococcus_34499,97.573,Streptococcus n.sp. 20925_1_77
Streptococcus_34499,97.573,Streptococcus n.sp. 27098_8_12
Streptococcus_34499,97.573,Streptococcus parasanguinis 20925_1_143
Streptococcus_34499,97.573,Streptococcus n.sp. 27098_8_148
Streptococcus_34499,97.573,Streptococcus parasanguinis 27098_8_150
Streptococcus_34499,97.573,Streptococcus n.sp. 27098_8_177
Streptococcus_34499,97.573,Streptococcus n.sp. 27098_8_186
Streptococcus_34499,97.573,Streptococcus parasanguinis 27098_8_46
Streptococcus_34499,97.573,Streptococcus parasanguinis 27098_8_54
Streptococcus_34499,97.573,Streptococcus n.sp. 27098_8_66
Streptococcus_34499,97.573,Streptococcus n.sp. 27098_8_98
Streptococcus_34499,97.573,Streptococcus n.sp. 27098_8_99
Streptococcus_34499,99.515,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_34499,97.087,Streptococcus n.sp. 20925_1_22
Streptococcus_34499,97.087,Streptococcus n.sp. 27098_8_134
Streptococcus_34499,97.087,Streptococcus sanguinis 27098_8_181
Streptococcus_34499,97.087,Streptococcus n.sp. 27098_8_82
Streptococcus_34500,99.515,Streptococcus chosunense 27098_8_53
Streptococcus_34500,99.515,Streptococcus n.sp. 27098_8_86
Streptococcus_34500,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_34500,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_34500,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_34500,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_34500,99.515,Streptococcus n.sp. 20925_1_44
Streptococcus_34500,99.515,Streptococcus n.sp. 27098_8_22
Streptococcus_34500,99.515,Streptococcus n.sp. 27098_8_69
Streptococcus_34500,99.515,Streptococcus n.sp. 27098_8_91
Streptococcus_34500,99.515,Streptococcus n.sp. 20925_1_69
Streptococcus_34500,99.515,Streptococcus n.sp. 27098_8_103
Streptococcus_34500,99.515,Streptococcus n.sp. 27098_8_109
Streptococcus_34500,99.515,Streptococcus n.sp. 27098_8_76
Streptococcus_34500,99.515,Streptococcus mitis 27098_8_87
Streptococcus_34500,99.029,Streptococcus n.sp. 27098_8_23
Streptococcus_34500,99.515,Streptococcus n.sp. 27098_8_51
Streptococcus_34500,99.515,Streptococcus n.sp. 27098_8_70
Streptococcus_34500,97.573,Streptococcus parasanguinis 20925_1_10
